tree_number,lambda.sim,mu_0.sim,beta.sim,time_decline,time80,final_rich80,time50,time20,time_s20,ntip80,ntip50,ntip20,ntip_s20,mu_f.sim.80,mu_f.sim.50,mu_f.sim.20,mu_f.sim.s20,lambda.fit.80,mu_f.fit.80,beta.fit.80,lambda.fit.50,mu_f.fit.50,beta.fit.50,lambda.fit.20,mu_f.fit.20,beta.fit.20,lambda.fit.s20,mu_f.fit.s20,beta.fit.s20,cga.80,cga.50,cga.20,cga.s20,gamma.80,gamma.50,gamma.20,gamma.s20,decline.length.80,decline.length.50,decline.length.20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
988,1.813695915,2.154789825,0.186403996,9.888686241,19.08868624,115.2969679,15.48868624,12.88868624,7.4,205,660,1060,1229,2.09340018598358,2.03469334006333,1.95980029780035,1.6123599044399,1.2750230741938,1.23447736773637,344.381288355439,1.43607842729139,1.33685401338628,170.996131192044,1.60403621865592,1.44366953322765,59.1027662953302,1.66933901670573,1.11546617065683,21.1795840332011,18.68341138236,15.08341138296,12.48341138266,6.99472514156,0.459782584641085,0.407272692192986,0.363876447697549,0.188467760928863,9.19999998288881,5.59999998288881,2.99999998288881,11.3464803049137,18.0950115894212,20.5001674043371,11.4345737447451
989,7.647982048,9.286915539,0.656778222,2.641014426,4.841014426,300.9096501,4.041014426,3.441014426,2,69,208,600,610,8.90050943094497,8.63343582702062,8.31780525207609,6.79001535978815,3.2397363122489,3.09617496004748,1308.9504288811,4.42741669471073,4.14542011195224,709.614899015604,6.4122850007243,5.83441913744258,580.896974957411,6.86218487223586,4.82490053822238,69.8239031891961,4.58470879517,3.78470879544,3.18470879527,1.74369436961,0.35322974238686,0.364363132708361,0.367933845690613,0.206343255892767,2.20000000106523,1.40000000106523,0.800000001065232,5.00789590868702,9.05792384328867,15.5840724703013,8.81257235978397
990,3.082674303,3.818610194,0.322953304,5.098256569,9.798256569,65.6170359,7.998256569,6.698256569,3.8,132,374,739,681,3.65731075946662,3.53014384824666,3.37964605498644,2.69935441919292,3.33844848440736,3.28361472296781,699.255529141767,2.42354003350041,2.24855033303143,753.728639609236,2.86343361632811,2.56645114574243,847.910661926743,1.90416975472915,84.6738863662973,-0.00542125468877926,9.63903218321,7.83903218287,6.53903218323,3.64077561387,0.518907835328375,0.391461261692196,0.350636719288607,0.155279498983733,4.70000000641942,2.90000000641942,1.60000000641942,10.2476086581417,13.0773843736697,16.4873844744307,7.00825080551845
991,5.443707568,7.126489384,0.490290877,2.943906449,5.343906449,93.65577481,4.443906449,3.843906449,2.2,185,512,700,732,6.60769613472994,6.31993830521227,6.0440832372495,4.70307169688323,3.84174613996857,3.65353039168398,1192.37270950685,4.29154438000326,3.91415527374938,1304.70901376734,4.49776690721671,3.94093968621136,401.17388453714,3.11190281542981,175.685587114112,-0.00590194582097798,5.26848247403,4.36848247453,3.76848247493,2.12457602573,0.422746631368114,0.373484562690748,0.331372358300696,0.141283163546511,2.40000000183894,1.50000000183894,0.900000001838942,9.90527022190033,14.6089287563975,15.1636802207456,6.61168977953027
992,8.424184753,9.927338432,0.855672917,2.206131593,4.306131593,136.935015,3.506131593,2.906131593,1.6,98,140,201,179,9.67810062050788,9.43313569068573,9.10154092817445,7.40240236628311,8.65050999926658,8.49971268900026,121.432815924638,7.3236910912273,7.01483156223041,374.259135831441,6.8244617765767,6.17726379838131,2009.95091974396,9.37807062702994,7.67197350032818,78.4553793041252,4.2035718066,3.40357180739,2.80357180685,1.49744021385461,0.552800389508676,0.457930259411968,0.362735928328372,0.284963494707818,2.10000000009788,1.30000000009788,0.700000000097879,9.38133369753958,9.31750238577038,8.8629385735797,6.56653840701821
993,4.539300295,5.313575007,0.741826261,2.596421172,6.096421172,12.17405436,4.696421172,3.696421172,1.8,3,21,38,75,5.25585898437073,5.15051935123885,4.97119616473273,3.91566593775387,0.797759455105782,10.0476426814573,0.124264039665173,6.82400581681351,7.01925214848053,32.0320624721096,3.27254558303483,3.06352855787374,6.0381609912814,3.47603871429347,2.05718299850746,348.409507551532,1.2787079157,4.49200395494,3.4920039554,1.59558278269,0.616855600311532,0.687101953610436,0.371988315681438,0.14435058716092,3.49999999820536,2.09999999820536,1.09999999820536,1.06842524067297,5.18750598990988,3.86581597549333,2.13619361271417
994,3.116742094,4.165669801,0.309260171,4.459380149,8.359380149,44.30303492,6.859380149,5.859380149,3.3,48,103,164,160,3.85166476502888,3.6663237819446,3.48535240274913,2.66438914434564,1.698965386841,1.57867495710617,72.6443903402087,2.40817402975102,2.22485108664226,935.832568928266,2.64077085405353,2.35273346736784,1047.1222293808,3.29690564250649,2.28804458119106,1487.72457742073,7.12384422546,6.2453591926,5.245359191867,2.8959559255,0.373155798662236,0.375738683812,0.326016557990981,0.191171454001227,3.89999999711138,2.39999999711138,1.39999999711138,4.38358808630381,6.54044388626418,7.18716793298746,4.16209715972888
995,5.320764295,7.139672867,0.701203091,1.950120214,3.950120214,11.37618307,3.250120214,2.650120214,1.3,3,7,19,26,6.69221350005973,6.40866231317779,6.02629950365247,4.27027289175451,0.293264772635233,0.110377070139871,10.1428698927254,0.813203325151492,0.516958564531681,101.591304188654,2.60976457809428,2.2781565999943,11.262808782576,2.2655747580032,9.20095601202961,3.4183057581332e-07,3.78481893,3.0848189296,2.4848189298,1.1346987154,0.819547803639062,0.266112907635773,0.332033496009331,0.0157462355531645,1.9999999985943,1.2999999985943,0.699999998594297,1.41949843513434,1.03065085948418,2.37119344762951,0.13361123925364
996,6.242767999,7.716533414,0.754744853,2.193515577,4.493515577,30.85185357,3.593515577,2.993515577,1.6,11,23,43,23,7.45679818843576,7.20422177150605,6.91077817038642,5.40993599752621,3.91889544180743,4.37410849309245,11.4467944491278,3.08782172395515,2.82407193842754,48.8272136783725,5.30678515652911,4.82497246839775,2250.53832296963,5.48177899182507,4.40158016927131,222.921518276682,2.35332642348,3.0633454011,2.4633454014552,1.06982982414,0.562214973255639,0.362413051438553,0.346233788616828,0.226628486315437,2.30000000091627,1.40000000091627,0.800000000916266,2.92135469536423,2.87656441797141,3.83991847240737,1.79880784438095
997,4.903696736,6.890517131,0.324643868,3.830691689,6.430691689,359.4284403,5.530691689,4.830691689,3,104,443,463,492,6.03627319473464,5.74639116747316,5.45447371740983,4.28868845817013,2.04105139700434,1.87306718127931,930.602860518362,5.0277898276525,4.70443902313585,72.544525880735,3.89138856992764,3.38994733171984,925.074231189961,4.70813124622812,3.13508236354945,315.464744745541,6.20631165485,5.30631165482,4.60631165512,2.77561996612,0.297248679760867,0.426669654277901,0.321309459911806,0.182309950102632,2.59999999684222,1.69999999684222,0.999999996842222,5.19972825747567,15.5192839044006,11.9490836705939,6.9898690490197
998,7.072470253,8.863394691,0.651197233,2.455781175,4.555781175,128.1450343,3.755781175,3.255781175,1.8,81,243,287,200,8.40717566112279,8.09528633689392,7.79967261844928,6.11841186135651,4.02984138701163,3.82166541529712,127.656259480598,6.1638668523744,5.78128220481934,27.7182208778239,5.5719249602207,4.85098533415611,1605.56626215547,3.78454977149399,276.99688960831,-0.00710638176357089,4.5460789035,3.74607890371,3.24607890344,1.79029772815,0.41882120615616,0.437304366677688,0.325357595056969,0.140896019189534,2.09999999871164,1.29999999871164,0.799999998711635,6.44767051314549,11.758528134525,9.51358070262575,3.43393401286829
999,2.889318923,4.615139021,0.155090545,6.342357205,10.2423572,434.7099202,8.842357205,7.742357205,5,842,2209,3557,3425,3.67257437209017,3.44400094188408,3.22615078724174,2.48988939565444,0.735647267572511,50.702938243231,-0.00177210565233474,2.19001300455382,1.9646776651859,32.5369146647101,2.40443522480772,2.07669425515178,676.492268012808,2.73116049557324,1.86991977537224,206.784157337223,10.19636226,8.79636226535,7.69636226482,4.95400506037,0.421429110366362,0.362065193478771,0.313558534159606,0.190045340827709,3.90000000091869,2.50000000591869,1.40000000591869,21.1555734396811,29.4610737051642,32.3816560429231,19.2584488211179
1000,8.219400393,9.959149049,0.970669769,1.797471225,3.697471225,41.72814086,2.997471225,2.497471225,1.3,186,540,923,1012,9.68402464591611,9.41637549326475,9.07729453434851,7.13947601905633,7.27859257820342,7.03120964197461,1789.37205986732,7.04487603165894,6.58741701969976,2014.56453784023,7.58466853621492,6.83036912097008,844.093561184066,7.31573907785845,4.43879480741936,2883.91016128017,3.658841113,2.98511435869,2.48511435879,1.28764313377,0.482702698169873,0.408069636330493,0.361505717265711,0.154619437010292,1.89999999986963,1.19999999986963,0.699999999869627,11.3409455488025,16.394042105142,19.0022755987394,8.51109428999472
1001,3.623946224,4.804995435,0.358350234,3.915869881,7.315869881,48.35590725,6.015869881,5.115869881,2.9,39,93,102,103,4.45575252838932,4.24852002003347,4.03672776399318,3.10531472840853,2.26115546189285,2.16231917914165,865.97628154301,2.97512174698217,2.71732226496539,139.878335985117,2.79897373494819,2.45591125002266,21.6548354931972,3.07413675263229,1.96319662241351,88.3155887782811,6.9975263343,5.9807918754,5.0807918753,2.8649219947,0.414297466343006,0.376895419584254,0.345971742611503,0.17296374541146,3.40000000299112,2.10000000299112,1.20000000299112,4.36489465607407,6.22733433692783,5.99240636186265,3.01076178727384
1002,2.274939342,2.458137807,0.277659695,9.351696806,21.75169681,130.4004589,16.25169681,12.85169681,6.7,258,918,1428,1191,2.45228108623088,2.43116799480245,2.38881588875758,2.07559544527538,1.59191439953424,1.54718985439923,315.13931453574,2.10257795941113,2.01886642883012,81.757588630335,2.04170724597437,1.88380839659214,462.108336604537,1.98219628515129,1.46480528896508,686.242360177401,21.535056078116,16.03505607898,12.63505607868,6.4833592688,0.519037524305262,0.483753134811881,0.399211650418892,0.219925923615798,12.4000000149099,6.90000001490993,3.50000001490993,14.3839898101037,25.3590019178596,26.1110055560772,13.1349365498947
1003,7.676947558,9.35265237,0.628336513,2.736473345,4.936473345,412.7872732,4.136473345,3.536473345,2.1,267,637,923,783,8.93206644026183,8.65737002123854,8.33899530365782,6.85299592180762,8.5359510805255,8.36671160308636,1467.24529925482,6.3591572425318,5.95535814127597,1534.85296075956,7.01787038201361,6.44721073057057,1737.45528572802,6.82835246294928,4.94834940790055,2244.1555478096,4.73255781356,3.93255781432,3.33255781399,1.896084468922,0.536922883944474,0.420768297841315,0.387590020968783,0.211826013158095,2.20000000089583,1.40000000089583,0.800000000895833,15.1389403765946,18.3649817503876,20.3733773658593,10.2533418371579
1004,8.703470806,9.597959963,0.934067271,2.540559061,5.440559061,229.4946381,4.240559061,3.440559061,1.8,64,128,379,526,9.53837175535454,9.41516987736862,9.21205457207308,7.81151161754985,7.58359963931494,7.54677528738896,44.5354941752138,7.82210877311089,7.64400041525617,1687.2385871232,7.33009337306237,6.86625025384258,1107.46639008354,7.99198582628428,6.03140114795923,318.238360433271,5.16413226016,3.970966820401,3.170966820682,1.686145511624,0.605858260117891,0.521452870646846,0.417943570270553,0.230899829152977,2.89999999884643,1.69999999884643,0.899999998846434,8.26280503410752,10.1382025233079,14.0555858074074,9.1548215325979
1005,5.280945946,6.72825773,0.4721269,3.254651104,5.954651104,129.7364039,4.954651104,4.254651104,2.4,96,103,116,134,6.32372989734623,6.07963746235528,5.82560647504643,4.56154387113291,5.17781386518347,5.08200591757956,26.3010422018099,4.37750686282475,4.142652114042,628.635989335143,4.40007959571372,4.06079430918808,147.927052083506,3.84550875186632,2.64689053748971,25.6340350365451,5.8687895833,4.8687895843,4.1687895842,2.314138479603,0.550187914387812,0.438132854483226,0.397266598497984,0.203858790458204,2.70000000209083,1.70000000209083,1.00000000209083,9.23922621224481,7.62653267532624,7.34674734807847,4.05673870899327
1006,4.616417338,4.84575391,0.715571065,4.263262719,12.76326272,47.66584531,8.763262719,6.463262719,2.8,7,58,31,56,4.84523038127516,4.83659139337851,4.79824418956748,4.19230840770985,5.86527470799899,6.35720898765726,1436.97653609995,5.92145552747852,5.90578440608317,585.177658929338,4.10852198233741,4.0889007326133,1093.03352642057,3.67502539679201,2.8921033638526,241.736491870869,4.101062335,8.24408997956,5.9440899788727,2.2808272599,0.866955013336398,0.523981269690433,0.539660648121217,0.243559190902917,8.49999999746362,4.49999999646362,2.19999999646362,3.3577023285629,6.79157347937242,5.03361942506217,3.10000239913971
1007,4.407847831,6.051617863,0.454929553,2.864912247,5.464912247,29.08966588,4.464912247,3.764912247,2.1,35,93,103,96,5.54794305130704,5.2577949555171,4.96011468777196,3.72370152866106,3.42177561751156,3.33073925094717,21.2564356664739,3.67039666638384,3.23491750206738,21.6670866820714,4.03808894498126,3.47870404644203,1491.39449143372,3.48221823522521,1.54478423707255,16.9079292817809,5.144955302,4.14495530211,3.44495530241,1.79680645019,0.484616778382214,0.343748155486178,0.314831774098118,0.0971559887452954,2.59999999974533,1.59999999974533,0.899999999745329,4.82187606301386,5.67965165051879,5.48024369280016,1.6315264919821
1008,7.418211707,9.207804962,0.850732527,1.925473724,3.825473724,39.03819395,3.125473724,2.625473724,1.4,89,141,235,255,8.85236660341988,8.56305369521892,8.2212383240814,6.40946617143611,5.92518215050506,5.68863097618701,1776.23295868655,5.88818200662577,5.5261743293155,2122.75961363105,5.56398653423623,4.77657169265426,2209.89802852961,4.53815268973194,177.374955241446,-0.015068820846521,3.5356726902,2.85885097137,2.35885097187,1.1369520537,0.454814438839239,0.391869269402859,0.306231711449142,0.184367054851902,1.89999999911537,1.19999999911537,0.699999999115374,7.3477521294411,8.0021969254744,8.09634021684196,5.07930399605163
1009,6.849772727,8.649761549,0.569065553,2.758471835,4.958471835,235.6203417,4.158471835,3.558471835,2.1,74,199,371,302,8.13505778679769,7.83829435599761,7.50805055248666,6.03154313275111,7.22991282262357,7.14997066628777,1388.6201036829,5.97958725129711,5.70477450020987,28.0702863763319,6.20141090790262,5.61804657707137,903.103962681817,6.05827564519613,4.48846443963073,38.8070976340579,4.92464015767,4.124640158748,3.524640158568,2.06616832351,0.538906551561919,0.465486514042351,0.37051739384725,0.230591027894024,2.20000000198186,1.40000000198186,0.800000001981862,7.92027642221745,11.3162059719847,12.3277100481678,6.91773083682071
1010,4.089599041,5.57006804,0.468115057,2.830603974,5.530603974,18.84508879,4.530603974,3.730603974,2,70,196,288,231,5.15176608431535,4.90204770762995,4.59859777955392,3.38602633083256,2.25821335620635,2.10230396459084,10.3427627768124,3.5571374918616,3.25421394575693,1274.30061383984,3.36370034030093,2.79411270702456,243.671057324657,5.26573126169986,3.88093531127491,2290.80306703596,5.4981521239,4.49815212406,3.6981521243,1.9675481503,0.392388948846755,0.361679783248915,0.277946760866983,0.219763021638139,2.70000000026023,1.70000000026023,0.900000000260233,5.60443518868052,8.72540764581182,8.1415156334673,5.76013930055808
1011,3.921651934,4.375018238,0.640537165,3.539163182,8.639163182,18.32868305,6.439163182,5.039163182,2.4,10,31,26,21,4.35773113253243,4.30426893832427,4.20156731949616,3.43455103950262,2.94455090309974,3.26544370432716,101.277059005493,3.0819451259227,3.08193558373244,7.52180827404929,4.8463105448659,4.83887847687047,2126.58581147954,2.72515046150908,102.951379769631,0.0256212907168686,3.3331530108,4.20241412,2.8024141202,1.12754403272,0.511155574589572,0.434589597683719,0.438652509836352,-0.047544708818298,5.1000000006729,2.9000000006729,1.5000000006729,2.50414067384719,4.05358191012541,3.7220899714774,-0.358954679851307
1012,7.348633483,9.20208805,0.640360394,2.502308391,4.502308391,186.4987969,3.802308391,3.202308391,1.9,82,198,385,375,8.68712985424826,8.39588309250911,8.01820594587019,6.47633245660482,5.24527231720868,5.06780277295192,141.894003942195,6.06538860358197,5.72102655861193,184.408589827758,6.7052149594018,6.07678430610525,1783.68934310732,6.06645502089339,3.73516488504445,32.5881155046473,4.466308623,3.766308623677,3.16630862371,1.86400023229561,0.476028894065135,0.41781256846395,0.364910334501338,0.168107177925372,1.99999999721193,1.29999999721193,0.699999997211926,7.37460791611121,10.1314163526858,12.3693300347082,5.62343009551701
1013,4.849297899,6.772329686,0.386531563,3.257022895,5.757022895,107.0049112,4.857022895,4.157022895,2.5,94,210,353,502,6.04065985040988,5.73624125774593,5.41431398659298,4.19561234777751,4.375280938935,4.2465283338186,1199.33406691441,3.76374050615727,3.48727813117962,1318.80816787216,4.06790356175446,3.63216986072874,566.410904087716,4.4451798985868,2.96834395454907,162.333442099552,5.367545707949,4.46754570853,3.767545708196,2.110522812456,0.469268686886459,0.376986227814425,0.334669535658432,0.182957395950871,2.49999999979019,1.59999999979019,0.89999999979019,7.79607694522258,9.41711295249939,10.8600135403698,7.085909475832
1014,5.943502662,7.644577082,0.83265104,1.804761397,3.804761397,11.68815718,3.004761397,2.504761397,1.2,28,32,36,22,7.32284689583675,7.01827419751707,6.69486428958314,4.82999083208888,5.06141747459986,4.95336138801875,81.2875285182434,4.00954956668899,3.57585428314827,51.5786339535826,4.01643111370398,3.37142321619665,33.5194283668744,6.28058638584766,5.37714464839543,30.1371543011759,2.8484474606,2.0484474606,2.2117787891,1.12729012376,0.456169439064919,0.296890897244217,0.291471755656251,0.328481756037719,1.99999999887093,1.19999999887093,0.699999998870926,4.02877940034828,2.8165543555882,2.94372043564337,2.54440874133411
1015,5.126641202,6.444184503,0.406410739,3.905923435,6.905923435,350.2938017,5.805923435,4.905923435,3,401,1007,1307,1351,6.05490720852301,5.83547342069886,5.56665251613656,4.54020555486681,4.50229496088,4.37481533027621,619.370937670859,4.91189102058671,4.62077052749216,140.108013109718,4.58615737678034,4.14868763722655,1151.84626953191,5.01199333571804,3.75993068256259,299.449970610139,6.887787609469,5.7877876092,4.88778760958,2.98186417472,0.494915706690919,0.437141072761455,0.369768878425557,0.22939044076236,2.99999999992105,1.89999999992105,0.999999999921053,17.1229390994963,24.002986006902,23.1364242443587,14.5929104720517
1016,5.762327829,7.263008335,0.465637126,3.386489929,6.086489929,294.0263964,5.086489929,4.386489929,2.6,258,723,1169,1175,6.83614934895351,6.58300966571432,6.32097860985379,5.09862045596461,5.16341091204947,5.02621889927892,1109.87716779964,4.88833498789888,4.59944788143146,1212.12707426341,5.01481028875763,4.54411996323969,1302.26799915356,5.14641002209348,3.65488711145543,1351.95502111193,6.0355531774,5.035553177877,4.335553178277,2.5490632497,0.503220048625542,0.417688754674094,0.366204636691014,0.20288481691491,2.69999999880621,1.69999999880621,0.999999998806211,13.9456430657075,19.4258952579984,21.668053249079,12.0353626451738
1017,2.250213319,3.339606402,0.175052623,6.399402668,11.19940267,71.7791152,9.499402668,8.199402668,4.9,216,578,869,945,2.86942272433758,2.7064529067169,2.54465475513795,1.92323945702448,1.53486669504203,1.44621559716123,557.825840824804,1.77928215189642,1.59633273093312,242.030230355454,1.8376751315381,1.55664629481505,646.709709175825,1.86421005000832,1.05840354376789,821.020417854058,10.9371096,9.237109602,7.937109601,4.637706933019,0.37539880084456,0.346555495609581,0.294230778759888,0.138621267994034,4.80000001865405,3.10000001665405,1.80000001665405,9.51174929819391,14.4060414249122,15.0057697167543,7.37303576927676
1018,3.701709488,4.785731563,0.417782865,3.554383764,6.954383764,29.90119867,5.654383764,4.754383764,2.6,28,80,157,147,4.52382919169864,4.33490192281306,4.12911901943703,3.17062094095957,3.40331595769685,3.39180721111759,230.321134437204,4.03224927854203,3.86675019558057,176.029267426658,2.97060052990087,2.53200870049861,19.4986645421714,4.36613664259997,3.43401458469545,1835.47246680588,6.74773181663,5.44773181679,4.54773181661,2.5911274066,0.525670103897649,0.458654876418669,0.317693477928758,0.249361930753136,3.39999999877055,2.09999999877055,1.19999999877055,4.64259265220175,7.01607049458983,6.85069725298737,5.20085541438958
1019,6.258589529,7.299713392,0.675676798,2.882346003,5.782346003,104.8341939,4.682346003,3.882346003,2.1,85,221,436,471,7.15298351385315,6.99117761403959,6.76997713787408,5.53336597144646,5.28100355879929,5.17390321637051,1176.05804226355,4.78465088755631,4.49197950058258,1347.70175960942,5.29793720490419,4.83707929849471,1543.25777131947,5.13408650428187,3.39265906966804,1069.31414026678,5.60476088909,4.5047608892,3.704760888767,2.0462136695,0.527818578055384,0.42534630724838,0.373860754741747,0.175927561473976,2.89999999882531,1.79999999882531,0.99999999882531,8.32883667649699,10.9024813265614,13.4901062577268,6.59904259638127
1020,7.956513027,8.970432149,0.843534514,2.584494973,5.384494973,181.7157245,4.284494973,3.484494973,1.9,93,262,414,469,8.87487908082427,8.72876297380416,8.4958677362815,7.16424463951309,5.53892909704212,5.44096124142538,1275.98070127937,7.61966395772884,7.36402423598693,1622.59436899919,5.77485843814996,5.23616881381354,109.305709493727,7.47373745820186,5.62545924719137,645.076429065379,5.200459450458,4.10045945056,3.30045945031,1.715964477677,0.519284572372338,0.492284950637161,0.373609043709161,0.228192757364615,2.79999999949664,1.69999999949664,0.899999999496638,8.57998924937385,13.7487704412645,13.1348953129065,8.54123997166959
1021,5.502852716,7.455090161,0.539296192,2.484573303,4.684573303,42.26046916,3.884573303,3.284573303,1.8,2,3,9,26,6.85906685060365,6.53753130022539,6.18696549588169,4.63106311558226,3.23834440118925,10.9754994492161,4.45669025782109,2.0086911075329,18.352999104906,0.461383502767071,5.49486011668346,6.10007785380523,12.6213900053369,3.41730383425676,266.448626930083,0.0130122136009939,0.06337785239,0.4613334005,2.48486545793,1.0002921549,NA,0.330797579730047,0.733364428710874,0.0793785061864353,2.2000000025537,1.4000000025537,0.800000002553704,NA,0.572958215113257,3.36069800655563,0.673548960058641
1022,5.776878003,6.724415824,0.823413564,2.379889727,5.279889727,23.36627912,4.179889727,3.379889727,1.6,79,207,317,266,6.63741065621299,6.50918254960252,6.30851231312694,4.92352156336671,5.67297258016716,5.5683350702152,1088.19301050033,6.65550839102933,6.42933034736829,311.507339048797,4.66598186917491,4.11089346512881,1631.50693758191,5.76514914905075,3.91070764312562,823.515515274877,5.2094166245,4.10941662583,3.30941662583,1.52952689823,0.525045909036265,0.481800117288036,0.333021483911658,0.185986696746801,2.90000000053611,1.80000000053611,1.00000000053611,7.98000693756659,11.9482543539439,10.2373642489487,5.23412960123217
1023,5.453773477,6.61097049,0.487240856,3.576731568,6.676731568,231.5409345,5.476731568,4.676731568,2.7,258,669,1008,1105,6.35544827856452,6.1524530324727,5.93388939532618,4.83707112708503,4.94234547733788,4.82551457884473,535.156971056211,4.74248039949306,4.47086012815522,1197.13456082532,4.91753219507682,4.49093003028333,1322.91122204484,5.48844854677498,4.12381155482452,1947.24054973364,6.32702219576,5.12702219696,4.32702219646,2.35029062854,0.512387879142775,0.430582949969269,0.380546918786897,0.226562335964783,3.09999999834069,1.89999999834069,1.09999999834069,14.199709437724,19.2610683837964,20.9058498853257,13.0327509868601
1024,5.805372375,7.292849405,0.668022817,2.379878167,4.779878167,34.49893118,3.879878167,3.279878167,1.7,62,119,192,259,6.9935088409288,6.74674920751705,6.47750047141603,4.9502631748032,4.7245038439924,4.55189025244629,289.630228463188,4.73516789274691,4.44362783923867,1664.62002056042,4.22924681724976,3.68582944341405,1747.94759089024,6.31057580472527,4.58101172478276,1961.90846490004,4.54184873513,3.644299874863,3.044299875173,1.6025922619316,0.456017661927366,0.393658200411915,0.31076254960401,0.210177347657152,2.39999999850538,1.49999999850538,0.899999998505379,6.11811894606065,7.37518402087658,7.4193541817829,5.83597061061643
1025,3.74579241,4.543954714,0.493945709,3.5211178,7.3211178,23.65436677,5.8211178,4.7211178,2.5,12,34,29,25,4.42179634959683,4.28768336623122,4.10271993377326,3.22223534305139,4.78758134176039,4.99870940449591,610.935408634395,2.60574618073618,2.41086339037524,104.935555723321,1.8819857075349,1.65522041991234,4.11282529112319,4.95701251714919,4.59998581574825,1026.83238585824,6.40349624204,4.90349624214,3.80349624234,1.83202298941,0.761664111798513,0.36439897201337,0.299507432564859,0.334386212926964,3.7999999983636,2.2999999983636,1.1999999983636,4.17180615274182,3.57036617690994,2.69556689308373,2.77762049572993
1026,4.907269848,6.246754022,0.668543546,2.303181875,4.703181875,14.09367443,3.803181875,3.103181875,1.6,55,128,128,71,5.97753227908379,5.75537068290204,5.4621296966948,4.10335628230143,3.81028354821085,3.63318845069674,58.5289322172806,4.63924019866309,4.21070933552775,471.028112230927,3.66332634601074,2.91121624197296,17.9602543470411,3.73358908454217,2.07953841347951,4.46475684927275,4.61420808957,3.7142080901,3.0142080902,1.5110262146,0.440075684229926,0.364947316485697,0.27018319790941,0.123791686199014,2.4000000007716,1.5000000007716,0.800000000771602,5.54914323551118,7.09538678017077,5.2529617401525,1.78105221299181
1027,3.301033445,4.73808361,0.29600451,4.030479926,7.330479926,42.54363853,6.130479926,5.230479926,3,33,48,87,117,4.19702213059823,3.9662736725592,3.7306691533261,2.78849336004532,2.94043919015363,2.90276283798811,886.073072712466,1.74702981900859,1.56451435816471,925.259613605533,1.91354522935046,1.54264697105,959.977254254503,2.46076704071583,1.3694502653401,210.989119128287,7.16868212295,5.96868212321,5.0686821232,2.8382021979,0.48218225531462,0.311859936143777,0.2566407705791,0.136948610238732,3.29999999768424,2.09999999768424,1.19999999768424,4.64999727340214,3.66352474107668,4.09822445779581,2.54370753762701
1028,4.211440118,4.569640143,0.512569097,4.967326735,11.46732674,124.9110532,8.667326735,6.867326735,3.5,185,511,891,745,4.55684081812574,4.51587712142654,4.43437859805794,3.80973174432142,3.63731404020208,3.56892052645877,619.543690429532,3.40585875900638,3.23821225886141,734.858143305927,3.64098448826075,3.33322463840389,851.821850381537,3.90867011490514,3.0148031891928,101.632502412472,11.22879435454,8.5500316134,6.7500316137,3.38270487788,0.554346388525012,0.453573890438218,0.388130141305436,0.244600610723377,6.50000000699219,3.70000000199219,1.90000000199219,12.9887511039525,17.724237685476,20.044206957995,11.5481541204631
1029,6.344276153,7.127999305,0.638350019,3.458494513,7.058494513,275.5072385,5.558494513,4.658494513,2.6,139,506,907,952,7.0492715497204,6.92289456127245,6.76367813609655,5.77229575690817,5.70723229203196,5.63876033212632,992.268212852037,5.98713603753416,5.77404674558006,1199.27720975352,5.45923826848072,5.01422717765466,1259.18307725265,5.68663583376122,4.28652220703585,496.72566366892,6.99679761307,5.49679761316,4.59679761315,2.53830310028,0.563431926116525,0.483978425715429,0.38692584237685,0.229843061006257,3.60000000309568,2.10000000309568,1.20000000309568,11.4225314635589,18.8192320841121,20.1610271156973,12.2702617402511
1030,2.909513156,4.102891793,0.27000341,4.573659148,8.373659148,40.7841502,6.973659148,5.973659148,3.4,93,243,431,258,3.67514526523358,3.47865138131729,3.28515625651114,2.4645568515973,2.71859065648146,2.64089856760672,102.243202077689,1.92557165696387,1.61764679305878,730.513915973177,3.12255813328733,2.73221703560044,898.024466392257,2.98482982073666,2.03137394903252,1149.48642747071,8.3579903071,6.9579903074,5.9579903075,3.38433115849,0.450100318638662,0.286436098360225,0.331520458635656,0.189400299722617,3.8000000024812,2.4000000024812,1.4000000024812,7.43687777477516,7.70188266561418,11.8932242581132,5.24881507341354
1031,7.995413189,8.904559885,0.835206596,2.73203339,5.63203339,239.7794501,4.43203339,3.63203339,2,333,756,1244,1061,8.82388661166964,8.68477368621423,8.47583281031656,7.2289950888658,5.99434758476016,5.81432427131621,804.67244622144,7.58636254817193,7.28174152446965,1510.49745676369,7.1927366100944,6.63997477740747,1675.76142114977,4.10553754550665,121.643345430363,-0.0181214030667638,5.48921417249,4.28921417233,3.48921417249,1.85718078248,0.507151954838855,0.476242551537803,0.396078361277076,0.198671394672514,2.8999999994858,1.6999999994858,0.899999999485801,15.9813229602494,22.6503280633863,24.1770073082097,11.1980898534163
