tree.number,lambda.init.sim.80,lambda.final.sim.80,alpha.sim.80,mu.sim.80,lambda.init.fit.80,lambda.final.fit.80,bamm.lambda.final.sim80,alpha.fit.80,mu.fit.80,bamm.mu.80,netdiv.sim.80,netdiv.fit.80,bamm.netdiv.80,ntip.80,lambda.init.sim.50,lambda.final.sim.50,alpha.sim.50,mu.sim.50,lambda.init.fit.50,lambda.final.fit.50,bamm.lambda.final.50,alpha.fit.50,mu.fit.50,bamm.fit.50,netdiv.sim.50,netdiv.fit.50,bamm.netdiv.50,ntip.50,lambda.init.sim.20,lambda.final.sim.20,alpha.sim.20,mu.sim.20,lambda.init.fit.20,lambda.final.fit.20,bamm.lamda.final.20,alpha.fit.20,mu.fit.20,bamm.mu.20,netdiv.sim.20,netdiv.fit.20,bamm.netdiv.20,ntip.20,lambda.init.sim.s20,lambda.final.sim.s20,alpha.sim.s20,mu.sim.s20,lambda.init.fit.s20,lambda.final.fit.s20,bamm.lambda.final.s20,alpha.fit.s20,mu.fit.s20,bamm.mu.s20,netdiv.sim.s20,netdiv.fit.s20,bamm.netdiv.s20,ntip.s20,time.80,time.50,time.20,time.s20,decline.length.80,decline.length.50,decline.length.20,gamma.80,gamma.50,gamma.20,gamma.s20,cga.80,cga.50,cga.20,cga.s20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
1056,3.837294,3.92e-15,0.7738569,0.04300765,1.21575354924865,9.42329698934454e-07,0.000558,0.316046279207841,0.0528369931172374,0.1333914939,-0.04300765,-0.05283605079,-0.1328338836,62,3.837294,5.65e-08,0.7738569,0.04300765,3.81949504859727,0.000510698506807458,0.000409543,0.384150702465967,0.267172908650723,0.122553328,-0.04300759349,-0.2558322851,-0.122143784,137,3.837294,0.0002811991305,0.7738569,0.04300765,4.44509182159877,0.00122310011819255,0.001679999179,0.670899673858986,0.174794575197475,0.1241299953,-0.04272645087,-0.2054831501,-0.1224499961,222,3.837294,0.3225249926,0.7738569,0.04300765,9.21800849782236,5.41542887678045,4.900622139,0.660730900016309,5.79201210012601e-06,0.6354212897,0.2795173426,5.122808917,4.26520085,50,44.60359,23.303586,12.303586,3.2,38.800004,17.5,6.5,-0.9708176746,-0.9244197446,-0.8179530142,0.03474578974,44.5196657581,23.2196617591,12.21966175913,0.80502809422,-13.0248858855842,-18.6035884973017,-21.013593411273,-8.6490847870346
1057,6.29028,0.6685789087,0.4663992,1.954467,730024.887165113,2.04735752135854,0.8059001515,3.03149935255432,0.128422976216702,1.122856993,-1.285888091,3.790914771,-0.3169568417,4,6.29028,1.01730648,0.4663992,1.954467,7.71881344200944,1.67712680475507,0.691907373,0.460208038881144,4.33089116070639,0.962799931,-0.9371605196,-0.317906129,-0.270892559,5,6.29028,1.345812539,0.4663992,1.954467,1.58353648363254,1.02749497312638,0.8682488293,0.15918776565218,1.43073328023082,0.8425973013,-0.6086544608,0.4635001757,0.02565152794,7,6.29028,2.716887775,0.4663992,1.954467,2.43207086068187,0.759849576875893,0.6718560626,0.0739184851381859,1.23875354001923,1.093048802,0.762420775,-0.5039625209,-0.4211927396,113,4.806197,3.906197,3.306197,1.8,2.3,1.4,0.8,0.7877320196,0.3044372436,0.1985758858,0.1767736915,4.217148833,3.3171488327,2.7171488323,15.7386598055,1.92954150211518,0.913311730773991,0.769081098517675,0.317668910112092
1058,4.627669,0.1789223897,0.3657569,0.831417,3.63738626581066,0.0896314187847385,0.08753599452,0.429189726268874,0.544900273228599,0.4492082698,-0.6524946103,-0.447336137,-0.3616722753,89,4.627669,0.3212318623,0.3657569,0.831417,3.86564277877028,0.305947140079472,0.273100629,0.36087755304943,0.764473350046792,0.591,-0.5101851377,0.2434858023,-0.317646098,233,4.627669,0.4803407581,0.3657569,0.831417,3.38241765112967,0.423129006036624,0.3678588203,0.350616023549913,0.626632486091719,0.3373734129,-0.3510762419,-0.1905216441,0.03048540743,376,4.627669,1.286472704,0.3657569,0.831417,5.21835567309127,0.00294094289242023,0.00585830596,1.08367551251198,0.120570184589158,0.100508237,0.4550557044,-0.2580678699,-0.09464993102,167,8.893493,7.293493,6.193493,3.5,4.2,2.6,1.5,-0.4759875522,-0.2273345521,-0.1569032743,-0.7682648397,8.628619239,7.0286192398,5.9286192393,6.9035493541,-7.68981424420321,-5.98455779702369,-5.25567419775783,-2.3792375937735
1059,5.818144,0.02357194692,0.8033344,0.5860439,5.13582615466094,0.012242610568586,0.05038634675,0.912673953659542,0.55590327171349,0.5279058783,-0.5624719531,-0.5185935207,-0.4775195316,32,5.818144,0.09236293808,0.8033344,0.5860439,4.59420219329912,0.087205053974627,0.08831818,0.804631950191511,0.570437530139754,0.286853893,-0.4936809619,-0.4570447381,-0.198535714,93,5.818144,0.2234960264,0.8033344,0.5860439,5.01123541263361,0.372325165391261,0.2979806529,0.679326600323598,0.94079214937066,0.308754209,-0.3625478736,-0.5378189697,-0.01077355611,166,5.818144,1.264461008,0.8033344,0.5860439,7.56366402403712,1.0079579719646,0.8020664152,0.75490634830245,1.27581201843502,0.1492581179,0.6784171077,-0.3535809855,0.6528082974,536,6.857268,5.157268,4.057268,1.9,4,2.3,1.2,-0.741298674,-0.5125600196,-0.2798712482,-0.1455670303,6.6169012889,4.926834071341,3.8268340718684,2.66977388954,-7.03257670936317,-8.46888140330405,-6.20784458985965,-3.77614438125373
1060,9.463476,0.3137191398,0.8954428,1.719587,10.1926811727283,0.299640100002317,0.2875033947,0.967643748634961,2.21477863806006,1.070228702,-1.40586786,-1.857839253,-0.7827253069,37,9.463476,0.587166301,0.8954428,1.719587,10.0781964661907,0.801583599061493,0.51685684,0.859672092263594,2.59684353608148,0.772878352,-1.132420699,-1.743914132,-0.256021512,96,9.463476,1.004830115,0.8954428,1.719587,10.2830679203969,1.02815443352342,0.6969657342,0.982070304714409,2.36969743496018,0.263278184,-0.7147568851,-1.277161763,0.4336875502,186,9.463476,2.70153421,0.8954428,1.719587,8.73205769434831,0.0598595451463964,0.04600123524,0.978507414990541,0.532694565306689,0.3433428228,0.9819472097,-0.4815194606,-0.2973415875,1302,3.804483,3.104483,2.504483,1.4,1.9,1.2,0.6,-0.4864699768,-0.2365053758,-0.1836810279,-0.5846290067,3.644774357083,2.944774358183,2.344774358183,5.092199961669,-4.98483390164943,-3.97160063044895,-4.31552701805144,-2.66744277776975
1061,6.790885,0.4402355912,0.5451313,1.628843,5.45608181297223,0.51991785130151,0.3679677986,0.474309360799768,1.56628504285239,0.6585236233,-1.188607409,-1.032391842,-0.2905558247,43,6.790885,0.7190480526,0.5451313,1.628843,4.45376078524965,0.529925011184,0.430925914,0.52480664138323,0.98850941756759,0.292747034,-0.9097949474,-0.4458849533,0.13817888,112,6.790885,1.053128038,0.5451313,1.628843,3.55864657622858,0.824125082259117,0.7623056687,0.435842158539681,0.761871914421877,0.2146977161,-0.5757149622,0.07902471657,0.5476079526,179,6.790885,2.410494232,0.5451313,1.628843,5.53845988956497,1.15368366870317,0.8990433026,0.403598711422644,1.76505056324215,0.8445947825,0.7816512316,-0.709157611,0.05444852006,254,5.019023,4.119023,3.419023,1.9,2.4,1.5,0.8,-0.198765614,-0.1821034426,-0.1018979199,-0.01804370485,4.95629133202,4.05629133182,3.35629133262,3.88692135572,-2.20441729879548,-3.30807331522323,-2.34807832222472,-1.87557246691119
1062,5.896565,0.7003795126,0.4157495,1.899643,0.273714072739878,0.0369549650013768,0.2283852766,0.391053040028734,5.40154511813113e-07,0.462,-1.199263487,0.03693772992,-0.234103487,4,5.896565,1.018205353,0.4157495,1.899643,3.57236525799082,1.10915451694664,0.803477429,0.277131159868213,1.80018197913892,0.591344305,-0.8814376468,-0.6868588206,0.212133125,19,5.896565,1.306682288,0.4157495,1.899643,2.69532675767702,0.917337339339931,0.8196328289,0.29769418064858,1.10668851694305,0.4479915042,-0.5929607123,-0.1856973848,0.3716413247,26,5.896565,2.567341629,0.4157495,1.899643,1.95315936358841,0.235330225037003,0.2282810156,0.152442092677612,0.535227038218464,0.5022224211,0.667698629,-0.3115881028,-0.2739414055,283,5.124487,4.224487,3.624487,2,2.4,1.5,0.9,-0.7311288295,0.09928770567,0.006919935172,-0.1241111663,5.1204921513,4.220492151,3.6204921512,13.8820830197,-1.79089256852992,0.709056043892539,0.0587175970246522,-0.250275555207095
1063,5.887733,0.2582617351,0.418375,1.071108,6.75760879933879,0.244736189256818,0.2252593308,0.451448281026238,1.16396815196515,1.059014776,-0.8128462649,-0.9162039214,-0.8337554452,288,5.887733,0.4449051208,0.418375,1.071108,6.68128976987766,0.442395363176383,0.384685693,0.448721370672472,1.18860595793054,0.978672382,-0.6262028792,-0.7439640928,-0.593986689,748,5.887733,0.6483291712,0.418375,1.071108,6.52891413464029,0.61058754345376,0.5170761751,0.460091978582577,1.10292734099157,0.7305908117,-0.4227788288,-0.4889909259,-0.2135146366,1262,5.887733,1.609475797,0.418375,1.071108,3.40119988970023,0.216080725887085,0.3783675953,0.80029284130776,0.557519784379783,0.2459917434,0.5383677968,-0.6329519783,0.1323758519,21,7.473326,6.173326,5.273326,3.1,3.4,2.1,1.2,-0.3976535782,-0.216738142,-0.1458730866,-0.3475475238,7.35021854364,6.05021854444,5.15021854419,3.444028668,-11.6479242768581,-10.2533406676345,-8.9685260216713,-2.50356684880616
1064,4.371707,0.05367713223,0.5878019,0.6338139,5.51495975065201,0.125659898743872,0.1352388551,0.519281113928143,1.06674897009849,0.9386546233,-0.5801367678,-0.9301108859,-0.8034157682,53,4.371707,0.1458021109,0.5878019,0.6338139,4.50116104214049,0.143406418668929,0.128042101,0.617364377937539,0.633924278543007,0.393908613,-0.4880117891,-0.4768405341,-0.265866513,149,4.371707,0.2783369382,0.5878019,0.6338139,5.83703018893912,0.339832901470829,0.2735161795,0.634367618940415,0.970742359383432,0.5016908747,-0.3554769618,-0.6130246882,-0.2281746952,233,4.371707,1.199601443,0.5878019,0.6338139,4.82211456522231,1.377201018542,1.556819507,0.654730798778802,0.563138844110939,0.209,0.5657875429,1.306732943,1.348189027,134,7.485382,5.785382,4.685382,2.2,4.2,2.5,1.4,-0.5491475943,-0.4167403451,-0.2936880918,-0.1106928811,7.28245355144,5.58245355134,4.48245355177,1.914007021844,-6.79258060657822,-8.75154724726326,-7.73130764072288,-4.55359907494915
1065,6.815355,1.9e-05,0.9167735,0.1818541,6.21109409215306,3.17381129741421e-05,0.00176,0.885460364843486,0.238290519047845,0.3340952351,-0.1818351231,-0.2568496357,-0.3323329503,130,6.815355,0.001857696267,0.9167735,0.1818541,5.39654910598778,0.0111866048193122,0.004335511,0.705306494191975,0.393599213716404,0.253747067,-0.1799964037,-0.3882872847,-0.249411556,339,6.815355,0.02207897071,0.9167735,0.1818541,6.03229370843176,0.0214991643471879,0.01896310593,0.930108208495723,0.236377867097703,0.1181927452,-0.1597751293,-0.2099032936,-0.09922963924,529,6.815355,0.6284913932,0.9167735,0.1818541,11.2365350319783,2.20106681729318,1.850147976,1.00554153985017,2.1488067490912,0.1537078506,0.4466372932,0.9966148392,1.696440125,704,13.9527,8.952698,6.252698,2.6,10.000002,5,2.3,-0.9158775615,-0.785559074,-0.6463040578,-0.0831931135,13.7604458017,8.7604438077,6.0604438085,1.62124417677,-17.9474615396748,-24.977814004347,-25.6982066760541,-12.2575190640186
1066,7.571695,0.2022128657,0.569771,1.11726,7.446572085319,0.207122660382745,0.1835224065,0.565756125598697,1.16244332117806,1.05154045,-0.9150471343,-0.9554368864,-0.868018043,735,7.571695,0.4006331349,0.569771,1.11726,7.32995330079419,0.419732309946867,0.353627258,0.557341120565665,1.18174331023485,0.924587891,-0.7166268651,-0.7605612134,-0.570960633,2036,7.571695,0.6319832767,0.569771,1.11726,7.32303364656465,0.647358174685349,0.5284318895,0.560029636267599,1.16803798888763,0.6861377462,-0.4852767233,-0.5194513248,-0.1577058567,3313,7.571695,1.822099582,0.569771,1.11726,5.36327432299006,0.782200527833856,0.9840881617,0.962230963676401,0.847267442412772,0.197,0.7048395818,0.7135555835,0.7866966956,65,6.358434,5.158434,4.358434,2.5,3,1.8,1,-0.4484069501,-0.2542285758,-0.1678310043,-0.2065989549,6.33169972117,5.13169972131,4.33169972131,2.00078659309,-21.0273696776635,-19.8591413109523,-16.726782556546,-5.45352850592673
1067,3.695714,0.002706939543,0.5394856,0.2515144,1.78152153028502,0.000526074690745997,0.09730416467,0.724951569579088,0.291401464234732,0.417,-0.2488074605,0.007167037863,-0.3201737996,3,3.695714,0.02102824753,0.5394856,0.2515144,0.622639840618547,1.66079681137231e-05,0.172145404,1.4210829753742,4.24723356076132e-05,0.504,-0.2304861525,0.0328174218,-0.332256483,3,3.695714,0.07272487855,0.5394856,0.2515144,3.62982496174247,0.320280394797308,0.3725962609,0.474990741501553,1.58131405731718,0.6662111881,-0.1787895214,-0.2036327536,-0.2936149272,4,3.695714,0.5903278195,0.5394856,0.2515144,6.09384027655454,0.235251495618184,0.1873714457,0.688450680316981,0.835888914370836,0.4053383621,0.3388134195,-0.6675362908,-0.2179669165,183,13.38147,9.581465,7.281465,3.4,8.400005,4.6,2.3,-0.8973258287,-0.8426089386,-0.02969575951,-0.372262557,11.21114222,7.411137225,5.1111372248,4.72710494198,-1.55421392628727,-1.45944149264965,-0.0727394583325101,-0.457680529823038
1068,4.96971,0.3949295575,0.3260308,1.236222,4.68828196378471,0.505352530537959,0.4678278045,0.288670549076889,1.37172171212783,1.260696535,-0.8412924425,-0.8655819784,-0.792868731,327,4.96971,0.6033801647,0.3260308,1.236222,5.00856847366958,0.654308093270214,0.592887398,0.317195406343484,1.36543259910699,1.182532688,-0.6328418353,-0.7105115562,-0.58964529,713,4.96971,0.8359579005,0.3260308,1.236222,4.85205867540922,0.780380810678865,0.6859290926,0.337363770175853,1.19736862866701,0.8762113934,-0.4002640995,-0.4163802749,-0.1902823008,1186,4.96971,1.750782671,0.3260308,1.236222,3.95102691093795,0.920197836566212,0.9750815006,0.581759574282677,0.863197239942687,0.261,0.5145606706,0.8273712278,0.7137279789,65,7.767393,6.467393,5.467393,3.2,3.5,2.2,1.2,-0.1367923415,-0.08325566456,-0.05743004531,-0.1142239904,7.7166348158,6.4166348175,5.4166348174,2.5047153142,-4.27133949513711,-3.84511399302856,-3.42275361206544,0.285940727288719
1069,4.655161,0.04785977115,0.5921249,0.610582,1.31676075370767,0.0326263918328832,0.09906352639,0.481791036201461,0.129151268217474,0.219409495,-0.5627222289,-0.06925371801,-0.1203459686,13,4.655161,0.1389480498,0.5921249,0.610582,3.23462358471471,0.15233106901524,0.177147251,0.520092656364362,0.464394324793124,0.228016192,-0.4716339502,-0.2964858526,-0.050868941,40,4.655161,0.282774568,0.5921249,0.610582,2.2055942489281,0.16431471154267,0.2555729978,0.555485960500176,5.86734588062716e-06,0.134,-0.327807432,0.1658136633,0.1219848437,61,4.655161,1.123980875,0.5921249,0.610582,5.80390864847417,0.702225199526376,0.5678890761,0.653951395668161,1.09479319812177,0.2219279861,0.5133988754,-0.4718639394,0.34596109,311,7.730559,5.930559,4.730559,2.4,4.3,2.5,1.3,-0.4952459046,-0.3591865594,-0.3536485857,-0.1734575192,7.675129301,5.875129302,4.6751293014,3.2296478589,-2.84497112420283,-3.8350630018432,-4.704988419321,-0.507298881249261
1070,9.587782,0.1734933276,0.9972744,1.408689,10.2419508185665,0.137317150331959,0.1593740177,1.07379314385984,1.41831578135213,1.124586258,-1.235195672,-1.279622378,-0.9652122401,104,9.587782,0.3852754993,0.9972744,1.408689,9.92475761209304,0.38968877822773,0.274769957,1.00678279009995,1.51789593611193,0.577640432,-1.023413501,-1.127314848,-0.302870475,266,9.587782,0.700870617,0.9972744,1.408689,9.78895306306981,0.684413968975814,0.482463712,1.01713488965939,1.50564144410277,0.1547246395,-0.707818383,-0.8219713701,0.3277390726,437,9.587782,2.373357026,0.9972744,1.408689,8.86392641103505,0.392156441728694,0.291447725,0.811446569515018,1.16673316911716,0.5855544559,0.964668026,-0.8082652383,-0.2941067309,711,4.023071,3.223071,2.623071,1.4,2.1,1.3,0.7,-0.577619451,-0.3597910828,-0.2501716192,-0.314594385,4.01562833436,3.21562833526,2.61562833512,3.842624244,-10.1042136961548,-10.1254185909376,-9.03739563929566,-3.6168535512054
1071,7.307261,0.5296424586,0.4994583,1.75619,5.87746135650069,0.358527027865976,0.290265296,0.55823990946695,1.46802238937563,0.7492255316,-1.226547541,-1.051974453,-0.4589602356,40,7.307261,0.8302398563,0.4994583,1.75619,5.87293748137459,1.05270388920409,0.791961256,0.418229285307631,1.98067472890948,1.018934664,-0.9259501437,-0.8867400583,-0.226973408,130,7.307261,1.120342389,0.4994583,1.75619,6.57169158036363,1.35511471488256,1.013126298,0.449803204471711,2.23143059240308,0.9535719848,-0.6358476105,-0.8263164279,0.05955431344,185,7.307261,2.559996987,0.4994583,1.75619,2.4567877162233,0.000249100532526695,0.1194412033,1.50436006898438,0.132920923245413,0.3761338268,0.8038069865,-1.106733863,-0.2566926235,6,5.254536,4.354536,3.754536,2.1,2.4,1.5,0.9,-0.3022833031,-0.03559788028,-0.002722234902,-0.8563527347,5.0101687633,4.1101687639,3.5101687646,6.11323637055,-3.22750248186363,-0.697573140969293,-0.0637840027922086,0.0982995228494993
1072,3.396841,6.27e-10,0.7161374,0.06634138,2.96388174509514,5.15649399130814e-05,0.0368,0.359065632628817,0.292099095567981,0.2910548534,-0.06634137937,-0.1549535624,-0.2542891429,3,3.396841,1.23e-05,0.7161374,0.06634138,2.73863150386331,0.00452901014663926,0.016332089,0.377538742824785,0.319589804372006,0.251376046,-0.06632908835,-0.3209235448,-0.235043957,14,3.396841,0.001985241542,0.7161374,0.06634138,2.58148969606028,0.00643691380873883,0.02568190924,0.607648274049004,0.164707021404464,0.1892361704,-0.06435613846,-0.04997882228,-0.1635542612,24,3.396841,0.3434225046,0.7161374,0.06634138,7.12448338500175,1.03533628252796,0.8749602972,0.717135870686474,1.02605983002754,0.1044752565,0.2770811246,0.1242228859,0.7704850408,753,31.29585,17.495855,10.395855,3.2,25.799995,12,4.9,-0.9749228797,-0.8701253503,-0.7085689402,-0.1403002489,30.5213515,16.96437873,9.86437873,2.6896031985,-1.68861596109265,-5.22075210199944,-5.75644128219868,-2.03691994012116
1073,3.159449,0.2707203334,0.2291531,0.8320856,3.18045206567589,0.353109584720993,0.3209120157,0.207294475784651,1.00016798506709,0.8510539299,-0.5613652666,-0.6435721087,-0.5301419141,62,3.159449,0.4089369433,0.2291531,0.8320856,2.91467091583201,0.411193127485718,0.364996325,0.222468169478548,0.845084157110561,0.681126654,-0.4231486567,-0.4299991501,-0.316130329,141,3.159449,0.5636172077,0.2291531,0.8320856,2.66579729149369,0.524850291596721,0.4714411454,0.219516995659587,0.732977864239804,0.5188220981,-0.2684683923,-0.2031279315,-0.0473809527,239,3.159449,1.179439488,0.2291531,0.8320856,6.08354167141855,0.0056842741202401,0.002917339435,0.531491981519353,0.49217071012001,0.2471655165,0.3473538878,-0.4173896863,-0.2442481771,98,10.72238,8.922384,7.522384,4.3,4.899996,3.1,1.7,-0.1865691217,-0.09693701895,-0.05229219898,-0.9122923665,10.6032742518,8.803278253,7.4032782528,13.12463616376,-2.50308743113859,-1.97950994264245,-1.39434969309014,0.381036133476052
1074,6.422171,0.0004835087337,0.7650811,0.2375713,5.11769317479126,0.00289864323335379,0.003181031471,0.613016668828424,0.354367622401298,0.3203731201,-0.2370877913,-0.3252473207,-0.3171920886,223,6.422171,0.009555599606,0.7650811,0.2375713,5.66962200243282,0.0122777313536673,0.011590335,0.739543210897285,0.29088843986685,0.244402157,-0.2280157004,-0.2769411284,-0.232811822,562,6.422171,0.05143432488,0.7650811,0.2375713,5.7317332418563,0.0423758223253838,0.03551603247,0.805014656623319,0.215692995980391,0.08461626726,-0.1861369751,-0.169291867,-0.0491002348,894,6.422171,0.6469494758,0.7650811,0.2375713,2.46574844762768,0.481816222885352,0.570738901,0.472614967900349,2.37429526633672e-06,0.1229916674,0.4093781758,0.3671187698,0.4477472336,142,12.4094,8.509404,6.309404,3,8.099996,4.2,2,-0.8460536386,-0.6996692065,-0.5684964615,-0.2076927621,12.195779769,8.295783769488,6.09578376948,3.4545835831,-21.7848544068725,-28.6779036467078,-29.4083609652773,-11.7843091866509
1075,7.28349,0.3044802537,0.6553408,1.467659,10.452890606034,0.653963058526587,0.3873589101,0.604462171902464,3.25567194823543,0.9465822551,-1.163178746,-2.380950331,-0.559223345,14,7.28349,0.549172696,0.6553408,1.467659,7.28131685790845,0.734219223121861,0.503663161,0.622559494906562,2.05980660339625,0.666281177,-0.918486304,-1.238025281,-0.162618016,61,7.28349,0.8688335082,0.6553408,1.467659,5.08468266109244,0.583200487687719,0.5654126015,0.725396375844653,0.876965357152626,0.1859532638,-0.5988254918,-0.1576627296,0.3794593377,108,7.28349,2.238926932,0.6553408,1.467659,6.72525339909626,0.782099840428084,0.6412361317,0.749659402391328,1.34877355641152,0.2398089114,0.7712679322,-0.7491153881,0.4014272202,153,4.84444,3.94444,3.24444,1.8,2.4,1.5,0.8,-0.3566725184,-0.1764982451,-0.2123361405,-0.1772875151,4.58520499142,3.68520499254,2.98520499255,2.870160064,-2.14003511051094,-2.34815642600162,-3.78649579784564,0.0662536678558531
1076,9.125083,0.08844867818,0.9997052,1.076732,8.8799656105939,0.10033858576263,0.1145737679,0.968272094934915,1.10850967560384,0.8571624302,-0.9882833218,-1.00801231,-0.7425886623,96,9.125083,0.2403575668,0.9997052,1.076732,8.96142473140724,0.207838839026362,0.152244625,1.03692164876065,0.930012608671649,0.23815761,-0.8363744332,-0.7201576159,-0.085912985,248,9.125083,0.4839208287,0.9997052,1.076732,9.81838530283365,0.420644781506742,0.3643983674,1.07519833431568,1.00035133675945,0.1000836732,-0.5928111713,-0.5774535611,0.2643146942,397,9.125083,2.036981785,0.9997052,1.076732,8.72884482659409,0.166277379665926,0.1278299054,0.886784027377957,0.841537506336246,0.5510773704,0.9602497854,-0.6867894201,-0.4232474651,1270,4.637727,3.637727,2.937727,1.5,2.5,1.5,0.8,-0.5969938835,-0.4425968648,-0.3321177846,-0.4584095313,4.629899655525,3.629899656375,2.929899656375,4.46639862676,-10.0252320936733,-12.0236552143263,-11.4327658090576,-2.39971081487279
1077,6.136058,0.3439205853,0.5715195,1.435415,12.3617943545892,0.304868735422899,0.3807250237,0.873520891054488,3.50975646993327,0.625,-1.091494415,0.1527732214,-0.2437980514,4,6.136058,0.5752348107,0.5715195,1.435415,6.27430915182075,1.9050463319247,0.978884481,0.357025598394223,3.70665861731829,0.802007318,-0.8601801893,0.4502218601,0.176877162,12,6.136058,0.8582041206,0.5715195,1.435415,9.99219304419713,2.53583677855942,0.9636556266,0.519704749111434,5.55528344952012,0.8289926766,-0.5772108794,0.1240451173,0.13466295,9,6.136058,2.193388079,0.5715195,1.435415,3.95530728155759,3.92790637417556e-07,0.003481004433,1.05072501973259,0.0556059329610523,0.3028621514,0.7579730791,-0.2764455319,-0.299381147,64,5.04187,4.14187,3.44187,1.8,2.5,1.6,0.9,-0.2244727974,0.2500901003,0.2145433214,-0.9023569217,4.238575888,3.3385758878,2.63857588779,15.34659124516,-0.549843814751771,1.36979989342734,0.983161010125895,0.45484060793767
1078,7.589544,0.03549255738,0.8477851,0.6899164,6.13200118781582,0.0239282843418797,0.03402569191,0.90705961161603,0.48847462352856,0.409367024,-0.6544238426,-0.4522222775,-0.3753413321,115,7.589544,0.1265959696,0.8477851,0.6899164,6.48253335307179,0.146805173323962,0.119159581,0.820838877219958,0.667725721758409,0.330055561,-0.5633204304,-0.5072137322,-0.210895979,294,7.589544,0.2715122514,0.8477851,0.6899164,6.77118524622776,0.308508594355959,0.2399488945,0.831520372512983,0.708004405766498,0.1440961219,-0.4184041486,-0.3780898036,0.09585277267,438,7.589544,1.392640117,0.8477851,0.6899164,5.75775274319512,1.5987033328163,1.682481146,0.733740036411329,0.948816393739526,0.2097393676,0.7027237172,1.108520914,1.472741778,135,6.328495,4.828495,3.928495,2,3.5,2,1.1,-0.6795811208,-0.4527033172,-0.3357969546,-0.09668741673,6.1144991555,4.6144991562,3.7144991566,1.74633290069,-12.5124154114872,-13.3987946116115,-12.144527569041,-3.23886664590728
1079,4.50843,0.003125915229,0.529774,0.2538773,2.77938013888309,0.00454939504812425,0.01205349726,0.46937784667595,0.171568924367447,0.154507409,-0.2507513848,-0.1643929564,-0.1424539117,44,4.50843,0.02340308342,0.529774,0.2538773,3.31136843962006,0.03910405791745,0.040234356,0.449872127261517,0.256730967651651,0.188147224,-0.2304742166,-0.2152041695,-0.147912869,110,4.50843,0.07915025307,0.529774,0.2538773,3.64311284348566,0.115869024329947,0.1069211316,0.455680058880505,0.323818938155221,0.1787914517,-0.1747270469,-0.204435216,-0.07187032015,173,4.50843,0.6021840061,0.529774,0.2538773,3.31136694992803,0.03910405791745,0.03886599448,0.449872127261517,0.256730967651651,0.1823287412,0.3483067061,-0.2709878497,-0.1434627467,110,13.73034,9.930341,7.630341,3.8,8.299999,4.5,2.2,-0.738786144,-0.5384299843,-0.3914653445,-0.5384299069,13.6670040735,9.867005078,7.56700507773,9.867004078,-8.29285389878178,-9.69173971773841,-8.86649561369228,-4.01252493063295
1080,8.885634,0.09267012437,0.8858955,1.013296,7.89667916294118,0.211575473865157,0.1961877681,0.706379459610059,1.36092496948543,1.125134205,-0.9206258756,-1.146642896,-0.9289464366,118,8.885634,0.2455575128,0.8858955,1.013296,8.14398635338401,0.268609479211709,0.203875777,0.847818964464674,1.07277401008977,0.553863854,-0.7677384872,-0.8014880664,-0.349988077,300,8.885634,0.4565316537,0.8858955,1.013296,8.18673516150177,0.474603763569474,0.3446819228,0.856689413377788,1.03592025350049,0.1821190063,-0.5567643463,-0.5605599151,0.1625629165,517,8.885634,1.803670789,0.8858955,1.013296,0.578648982550104,0.291055371927848,0.2919225903,0.149359065848501,7.60791120807714e-08,0.2265472664,0.7903747886,-0.5000445612,0.06537532391,24,5.150884,4.050884,3.350884,1.8,2.7,1.6,0.9,-0.4928074892,-0.3887830064,-0.2805596335,-0.3319040059,5.1241804337,4.02418043412,3.324180434319,4.6008758254,-9.19320450381723,-11.6245468762094,-11.0278138703856,-3.80061086664823
1081,8.460786,0.1266849865,0.7160249,1.010475,8.57984155455213,0.166069956773716,0.1292336433,0.673775101307227,1.16285348190376,1.008021157,-0.8837900135,-0.9779883159,-0.8787875132,1046,8.460786,0.2784757477,0.7160249,1.010475,8.75816884731029,0.332701330600107,0.269068373,0.687842810165468,1.17198529603446,0.888196764,-0.7319992523,-0.8392839654,-0.61912839,2648,8.460786,0.4938100326,0.7160249,1.010475,9.03790940986361,0.515563904729225,0.3913516739,0.724178977655731,1.12479035738705,0.5463098085,-0.5166649674,-0.6092264527,-0.1549581347,4291,8.460786,1.751000427,0.7160249,1.010475,5.65049760671974,0.0767679027141896,0.07012738996,0.615266761441325,0.492263432414397,0.3588584988,0.7405254269,-0.4543301788,-0.2887311088,209,5.867804,4.767804,3.967804,2.2,2.9,1.8,1,-0.5192860613,-0.3316503116,-0.2456009758,-0.5147212455,5.8547156045,4.754715606,3.9547156059,6.9867454936,-29.0614675821153,-29.5485352195137,-27.8592062451858,-10.7610627250559
